customer_id,full_name,account_age_days,kyc_status,pep_status,declared_monthly_income,device_id_count,unique_counterparties_30d,shared_ip_count,historical_avg_tx_amount,session_velocity_seconds,recent_failed_logins,risk_tier
CUST_68,James Brown,2825,Verified,False,3428.89,1,4,1,178.75,110,0,Low
CUST_69,William Baker,3418,Verified,False,1202.04,1,18,1,4911.98,110,1,Low
CUST_70,Jordan Henderson,2613,Verified,False,15032.51,1,10,2,9.49,110,0,Low
CUST_71,Whitney Peters,2946,Verified,False,1531.8,2,3,1,26.91,110,0,Low
CUST_72,Brittney Phillips,1364,Verified,False,199.04,1,7,1,311.16,110,0,Low
CUST_73,Lauren Daniels,2140,Verified,False,1861.85,2,33,1,1155.92,110,0,High (Network Risk)
CUST_74,Amy Silva,1391,Verified,False,8357.69,1,8,1,13204.94,110,0,Low
CUST_75,Sarah Moore,3004,Verified,False,2424.71,2,6,1,276.38,110,0,Low
CUST_76,Angela Lopez,1479,Verified,False,581.27,2,15,1,23.84,110,0,Low
CUST_77,Megan Young,3500,Verified,False,1066.26,1,9,1,1419.42,110,0,Low
CUST_78,Steve Sanchez,2557,Verified,False,1011.32,2,23,1,178.91,110,1,Low
CUST_79,Lisa Barnes,776,Verified,False,1676.92,2,13,1,168.84,110,0,Low
CUST_80,Kelly Donovan,35,Verified,False,2294.56,1,15,1,8.05,110,0,Low
CUST_81,Mike Allen,2254,Verified,False,4884.66,2,24,1,856.45,110,0,Low
CUST_82,Michael Evans,3153,Verified,False,3389.5,1,5,1,37.27,110,0,Low
CUST_83,Paul Jones,1956,Verified,False,3556.04,1,4,2,347.36,110,0,Low
CUST_84,Zachary Ferrell,1586,Verified,False,17665.22,1,2,1,164.17,110,0,Low
CUST_85,Daniel Baker,3460,Verified,False,7050.33,2,6,2,200.19,110,1,Low
CUST_86,Shirley Suarez,3074,Verified,False,6456.25,1,2,1,160.42,110,0,Low
CUST_87,Christopher Bass,1022,Verified,False,486.31,1,9,1,47.89,110,0,Low
CUST_88,Lisa Archer,3462,Verified,False,1405.56,1,4,1,42.03,110,10,Low
CUST_89,Aimee Montoya,2614,Verified,False,603.64,2,15,2,614.98,110,1,Low
CUST_90,Matthew Mcmillan,1130,Verified,False,1381.53,2,13,2,144.94,110,0,Low
CUST_91,Brian Rodriguez,1501,Verified,False,6600.28,1,5,1,55.57,110,0,Low
CUST_92,Denise Jacobs,703,Verified,False,2012.58,2,16,2,68.82,110,0,Low
CUST_93,Christina Walters,2450,Verified,False,8711.87,1,8,1,416.54,110,0,Low
CUST_94,John Whitehead,2778,Verified,False,5961.84,1,1,1,53.67,110,0,Low
CUST_95,Anna Henderson,1580,Pending,False,3135.21,1,3,1,1625.91,110,0,Low
CUST_96,Aaron Wise,162,Verified,False,8919.96,2,4,1,117.52,110,0,Low
CUST_97,Deborah Figueroa,202,Verified,False,11665.79,2,7,1,87.85,110,0,Low
CUST_98,Jessica Smith,1982,Verified,False,4695.63,1,5,1,374.95,110,0,Low
CUST_99,Stephen Mckee,996,Verified,False,3751.71,1,4,2,96.91,110,0,Low
CUST_100,Sandra Aguilar,2318,Verified,False,5615.97,1,11,1,263.11,110,0,Low
CUST_101,Cameron Parker,816,Verified,False,730.27,1,13,2,136.53,110,0,Low
CUST_102,Rebecca Valencia,3343,Verified,False,2650.3,3,4,1,10.98,110,0,Low
CUST_103,Christine Wright,456,Verified,False,2910.29,1,3,1,29.94,110,0,Low
CUST_104,Richard Henson,3534,Verified,False,2061.64,1,20,1,230.27,4,0,Low
CUST_105,Marc Moore,1276,Verified,False,1353.57,2,65,1,75.45,110,0,High (Network Risk)
CUST_106,Sharon Cherry,1017,Verified,False,8087.26,1,3,5,3255.63,110,0,High (Network Risk)
CUST_107,Sierra Johnson,2344,Verified,False,3533.55,2,15,1,45.59,110,0,Low
CUST_108,Evelyn Galvan,2768,Verified,False,3869.93,2,6,1,20.83,110,0,Low
CUST_109,Sharon Cochran,338,Verified,False,12389.2,2,12,1,157.51,110,0,Low
CUST_110,Richard Rodriguez,879,Verified,False,2452.03,1,3,5,216.25,110,0,High (Network Risk)
CUST_111,Shannon Walker,1077,Verified,False,2020.74,1,2,1,558.53,110,0,Low
CUST_112,Julia Torres,792,Verified,False,11629.42,1,3,2,3.46,110,0,Low
CUST_113,Crystal Johnson,2265,Verified,False,671.33,1,4,1,1424.01,110,0,Low
CUST_114,Garrett Lin,764,Verified,False,3137.53,2,6,1,20.84,110,0,Low
CUST_115,Diana May,2236,Verified,False,1425.61,1,15,1,760.39,110,0,Low
CUST_116,William Herrera,380,Verified,False,3994.52,2,3,1,2796.87,110,0,Low
CUST_117,Ashley Waller,493,Verified,False,5281.5,1,4,1,454.9,110,0,Low
CUST_118,Victor Baker,3113,Verified,False,5583.61,2,39,1,26.57,110,0,High (Network Risk)
CUST_119,Jeffrey Chandler,1181,Verified,False,8318.52,1,7,1,111.11,110,1,Low
CUST_120,Larry Dixon,2063,Verified,False,2315.71,1,9,1,461.0,4,5,High (ATO Risk)
CUST_121,Kenneth Scott,65,Verified,False,2464.59,1,13,1,156.0,110,0,Low
CUST_122,April Frost,2569,Failed,False,5047.27,2,4,2,30.76,110,0,Medium (Compliance)
CUST_123,Michelle Harmon,1368,Verified,False,7240.91,1,7,1,172.39,110,0,Low
CUST_124,Helen Jones,1153,Verified,False,812.16,1,5,1,68.37,110,0,Low
CUST_125,Erin Edwards,2028,Verified,False,4081.1,1,6,1,366.11,110,0,Low
CUST_126,Michelle Evans,2696,Verified,False,2007.72,1,14,1,30.19,110,0,Low
CUST_127,Jason Powell,1496,Verified,False,3252.41,2,12,1,8.16,110,1,Low
CUST_128,Cameron Fisher,3135,Verified,False,2086.64,2,1,2,32.3,110,0,Low
CUST_129,Megan Orr,1163,Verified,False,1447.01,1,16,1,11.49,110,0,Low
CUST_130,Elizabeth Kelley,1523,Verified,False,1076.51,1,5,1,57.83,110,0,Low
CUST_131,Dustin Jordan,2641,Verified,False,2563.11,1,10,1,406.12,110,0,Low
CUST_132,Mary Marshall,392,Verified,False,4265.89,3,5,1,82.19,110,0,Low
CUST_133,Daniel Kennedy,1699,Verified,False,1631.07,1,7,1,143.11,110,0,Low
CUST_134,Rebecca Jackson,419,Verified,False,9796.81,2,21,2,32.87,110,0,Low
CUST_135,Jose Schultz,2337,Verified,False,34837.52,2,9,1,152.9,110,0,Low
CUST_136,Robert Potter,379,Verified,False,4505.82,2,20,2,35.37,110,0,Low
CUST_137,Courtney Gonzalez,1797,Verified,False,2860.54,2,7,1,24.95,110,0,Low
CUST_138,David Alvarez,3562,Pending,False,1197.2,1,6,1,105.77,110,1,Low
CUST_139,Angel Perry,2279,Verified,False,4315.89,3,7,1,53.81,110,1,Low
CUST_140,Cheyenne Horton,3066,Verified,False,13058.25,2,2,1,2.18,110,0,Low
CUST_141,David Douglas Jr.,2089,Verified,False,20920.39,1,0,1,131.76,110,10,Low
CUST_142,Patricia Rodriguez,3100,Verified,False,12042.0,2,3,1,34.42,110,0,Low
CUST_143,Christopher Rubio,2183,Verified,False,6927.88,2,16,1,31.06,110,0,Low
CUST_144,Amber Wright,201,Verified,False,4492.63,2,23,1,1204.55,110,0,Low
CUST_145,Joyce Solis,1864,Pending,False,1044.54,1,1,1,534.17,110,0,Low
CUST_146,Victoria Larson,780,Verified,False,2698.03,1,20,2,260.43,110,1,Low
CUST_147,Stephanie Salazar,2978,Verified,False,2402.16,1,4,1,162.45,110,0,Low
CUST_148,Kathy Rivas,3105,Verified,False,2715.68,2,2,2,368.27,110,0,Low
CUST_149,Stephanie Manning,3120,Verified,False,1451.84,3,17,1,82.38,110,0,Low
CUST_150,David Wright,503,Verified,False,6360.5,2,4,1,167.12,110,0,Low
CUST_151,Pamela Boyd,2455,Verified,False,2266.82,1,59,2,81.0,110,0,High (Network Risk)
CUST_152,Denise Jones,3646,Verified,False,2090.11,2,4,1,175.63,110,5,Low
CUST_153,Devon Flores,1752,Verified,False,1456.76,1,5,1,227.74,110,0,Low
CUST_154,Brenda Hall,805,Verified,False,3760.47,1,3,5,207.42,110,0,High (Network Risk)
CUST_155,Michelle Brown,2147,Verified,False,13316.7,2,8,1,85.53,110,0,Low
CUST_156,Joshua Perry,2732,Verified,False,2950.68,1,13,2,418.27,110,0,Low
CUST_157,Jason Stein,1896,Verified,False,3951.07,1,1,1,109.55,110,5,Low
CUST_158,Melissa Gates,2774,Verified,False,20645.66,2,12,1,105.4,110,1,Low
CUST_159,Jamie Smith,1571,Verified,False,9931.26,1,5,2,9.66,110,0,Low
CUST_160,Paul Castaneda,961,Verified,False,5365.5,2,3,1,41.39,110,0,Low
CUST_161,Jennifer Adkins,2661,Verified,False,5144.57,1,2,1,543.95,110,0,Low
CUST_162,Lindsey Walker,1486,Verified,False,1630.98,1,16,1,480.81,110,5,Low
CUST_163,Jeffrey Johnson,2691,Verified,False,1479.01,1,9,1,143.59,110,0,Low
CUST_164,Michael Powell,1029,Verified,False,3433.75,2,4,1,64.24,110,0,Low
CUST_165,John Anderson,3290,Verified,False,3521.96,1,13,2,186.27,110,0,Low
CUST_166,Alyssa Long,503,Verified,False,1274.41,2,11,2,4.09,110,0,Low
CUST_167,Alyssa Day,2815,Verified,False,6022.73,1,14,1,183.01,110,0,Low
CUST_168,Joel Williams,398,Verified,False,2259.06,2,27,2,22.86,110,0,Low
CUST_169,Daniel Murphy,871,Verified,False,9203.33,1,8,1,129.51,110,1,Low
CUST_170,Jamie Walton,2843,Pending,False,2820.28,1,34,1,204.11,110,10,High (Network Risk)
CUST_171,Darlene Miller,393,Verified,False,2581.38,1,23,1,87.84,110,0,Low
CUST_172,Joshua Cooke,207,Verified,False,1167.48,1,13,1,454.8,110,1,Low
CUST_173,Matthew Harrington,1039,Verified,False,1302.63,1,1,1,57.51,110,0,Low
CUST_174,Nicole Herring,1882,Verified,False,11134.06,1,8,1,49.75,110,0,Low
CUST_175,Alex Hernandez,3626,Verified,False,3900.9,3,8,2,378.6,110,0,Low
CUST_176,Michael Elliott,2940,Verified,False,4399.75,1,8,1,86.47,110,0,Low
CUST_177,Michael Wang,1485,Verified,False,14774.34,1,6,1,1118.89,110,1,Low
CUST_178,Lawrence Adkins,3647,Verified,False,798.24,2,12,1,151.46,110,0,Low
CUST_179,Robert Oconnell,864,Verified,False,5832.82,1,13,5,339.31,110,1,High (Network Risk)
CUST_180,Alexander Collins,2791,Verified,False,609.18,1,1,1,599.98,110,0,Low
CUST_181,Tina Sanders,3313,Verified,False,1924.36,1,21,1,133.3,110,0,Low
CUST_182,Angela Vaughn,564,Verified,False,948.53,1,2,1,15.02,110,0,Low
CUST_183,Ashley Barton,1021,Verified,False,7034.56,1,5,2,380.41,110,1,Low
CUST_184,Lindsay Martinez,96,Verified,False,450.46,1,3,1,888.24,110,0,Low
CUST_185,Dr. Hannah Patterson,1924,Verified,False,2368.27,2,4,1,99.65,110,0,Low
CUST_186,Jonathan Peterson,1758,Verified,False,935.64,1,17,1,657.88,110,1,Low
CUST_187,Samantha Garcia,2533,Pending,False,1267.99,1,8,1,25.74,110,0,Low
CUST_188,Madison Poole,3479,Verified,False,1479.25,1,12,2,185.75,110,0,Low
CUST_189,Jessica Gross,2279,Pending,False,11148.99,1,12,1,96.66,110,0,Low
CUST_190,Debra Morton,2797,Verified,False,2131.9,1,1,1,13.94,110,0,Low
CUST_191,Karen Graham,1679,Verified,False,16769.65,2,4,1,269.72,110,5,Low
CUST_192,Debra Christian,3243,Verified,False,20673.05,2,13,5,39.17,110,0,High (Network Risk)
CUST_193,Angelica Keith,541,Verified,False,24678.41,2,12,1,261.03,110,0,Low
CUST_194,John Bishop,1060,Verified,False,2810.82,1,1,1,33.22,110,0,Low
CUST_195,Allen Rosales,2573,Verified,False,3678.86,3,16,1,12.05,110,10,Low
CUST_196,Daniel Salinas,1184,Verified,False,4350.11,1,12,1,50.84,110,1,Low
CUST_197,Spencer Haynes,1723,Verified,False,2064.23,1,3,1,701.15,110,0,Low
CUST_198,Adam Vaughan,3315,Verified,False,4556.77,1,10,1,116.76,110,0,Low
CUST_199,Nathan Freeman,3158,Verified,False,1170.05,2,6,1,156.57,110,1,Low
CUST_200,Melissa Brewer,1820,Pending,False,456.93,1,10,1,182.99,4,0,Low
CUST_201,Ricky Davis II,2626,Verified,False,6088.36,1,1,1,172.88,4,5,High (ATO Risk)
CUST_202,Elizabeth Perkins,2730,Failed,False,2101.12,2,5,1,2468.4,110,0,Medium (Compliance)
CUST_203,Joseph Coleman,2605,Verified,False,1122.49,1,19,1,139.45,110,0,Low
CUST_204,Erin Warner,1598,Verified,False,1273.82,2,11,2,8.51,110,0,Low
CUST_205,David Martinez,3061,Verified,False,13563.29,1,13,1,84.96,110,0,Low
CUST_206,Bryan Herrera,2694,Verified,False,4741.52,1,6,1,164.43,110,0,Low
CUST_207,Cathy Robinson,796,Verified,False,650.47,1,11,1,22.39,110,0,Low
CUST_208,Dr. William Warren,1052,Verified,False,909.61,1,6,2,103.86,110,0,Low
CUST_209,Brian Lee,1644,Verified,False,2226.35,1,3,1,105.85,110,0,Low
CUST_210,Christopher Smith,3628,Verified,False,4800.18,2,6,1,2129.9,110,0,Low
CUST_211,Denise Mccann,1364,Pending,False,1346.72,3,23,1,53.71,110,1,Low
CUST_212,Melissa Martinez,1982,Verified,False,2507.53,2,18,1,616.72,110,5,Low
CUST_213,Katherine Salas,1355,Verified,False,3342.76,1,3,1,119.23,4,0,Low
CUST_214,Julie Alexander,1664,Verified,False,3412.73,1,5,1,539.23,110,0,Low
CUST_215,Anthony Everett,1530,Verified,False,271.74,1,3,1,1204.16,110,1,Low
CUST_216,Rodney Morales,2039,Verified,False,3720.6,2,8,1,262.91,110,0,Low
CUST_217,Mark Brown,3420,Verified,False,526.97,3,16,1,136.15,110,0,Low
CUST_218,Justin Torres,1497,Verified,False,2238.59,2,37,1,831.16,110,0,High (Network Risk)
CUST_219,Bailey Duran DDS,3303,Verified,False,1805.49,1,2,2,16.53,110,1,Low
CUST_220,Courtney Mills,2238,Verified,False,1013.6,1,14,1,192.46,110,0,Low
CUST_221,Jeremy Dalton,3297,Verified,False,6926.9,2,7,1,22.88,110,0,Low
CUST_222,Elizabeth Oliver DDS,1409,Verified,False,968.77,1,5,1,492.65,110,0,Low
CUST_223,Theresa Clark,1401,Failed,False,1767.04,1,3,1,172.01,110,0,Medium (Compliance)
CUST_224,Matthew Moore,1307,Verified,False,7177.7,2,30,2,133.15,110,0,Low
CUST_225,Benjamin Smith,2681,Verified,False,1717.28,1,2,1,85.2,110,0,Low
CUST_226,Kirk Carter,2676,Verified,False,1396.17,1,4,1,409.56,110,0,Low
CUST_227,Michael Warner,973,Verified,False,2279.8,1,9,1,10.17,110,0,Low
CUST_228,Michael Bradshaw,1769,Verified,False,5117.92,1,10,1,2575.87,110,0,Low
CUST_229,Lori Guerrero,1283,Verified,False,12661.33,1,20,1,119.89,110,0,Low
CUST_230,Jessica Stephens,3431,Failed,False,1168.97,1,3,2,21.12,110,0,Medium (Compliance)
CUST_231,Susan Serrano,710,Verified,False,1267.65,2,12,1,2.88,110,0,Low
CUST_232,Christopher Parker,1480,Pending,False,2261.23,1,7,1,115.31,110,0,Low
CUST_233,Laura Roberts,1435,Pending,False,3752.36,1,7,2,209.63,110,0,Low
CUST_234,Michael Lyons,649,Verified,False,1379.88,1,5,1,234.63,110,1,Low
CUST_235,Kathryn Snyder,318,Verified,False,5934.65,1,8,1,16.85,110,0,Low
CUST_236,Andrew Reynolds,3297,Pending,False,1191.21,2,6,2,23.46,110,0,Low
CUST_237,David Davis,1258,Verified,False,445.48,2,5,1,1134.76,110,0,Low
CUST_238,Sara Johnston,684,Verified,False,5073.44,1,4,2,14.46,110,0,Low
CUST_239,Yvonne Chambers,664,Pending,False,5696.4,1,9,1,175.38,110,1,Low
CUST_240,Andrew Avila,1999,Verified,False,8473.09,2,2,5,83.27,110,0,High (Network Risk)
CUST_241,Matthew Moon,3446,Verified,False,406.71,1,6,1,66.43,110,0,Low
CUST_242,Kevin Walters,1632,Verified,False,1532.09,1,3,1,98.4,110,0,Low
CUST_243,Brandon Bailey MD,1496,Verified,False,2319.12,1,6,2,66.06,110,1,Low
CUST_244,Shannon Rivera,3305,Verified,False,17274.01,1,6,1,62.84,4,0,Low
CUST_245,Donna Landry,1137,Verified,False,2542.23,1,14,1,663.82,110,0,Low
CUST_246,Krista Gibson,1854,Verified,False,775.48,1,12,1,80.99,110,0,Low
CUST_247,Frank Cordova,1521,Verified,False,4010.78,1,9,1,23.86,110,0,Low
CUST_248,Jose Travis,2490,Verified,False,11041.94,3,8,1,130.87,110,1,Low
CUST_249,Kimberly Gutierrez,564,Verified,False,8925.24,1,6,2,30.32,110,0,Low
CUST_250,Isaiah Avila,1292,Verified,False,5228.07,1,6,2,29.06,110,0,Low
CUST_251,Olivia Harris,3582,Verified,False,3876.28,1,1,2,1316.68,110,1,Low
CUST_252,Tanya Kim,3458,Verified,False,308.66,1,13,1,112.76,110,1,Low
CUST_253,Barbara Dudley,3459,Verified,False,3058.46,1,9,2,21.84,110,0,Low
CUST_254,Cynthia Moore,3185,Verified,False,3562.22,1,19,1,127.18,110,0,Low
CUST_255,Kristen Davis,1637,Pending,False,2540.43,2,4,2,163.32,110,1,Low
CUST_256,Susan Murray MD,3000,Verified,False,6045.68,2,20,5,108.79,110,1,High (Network Risk)
CUST_257,Kathleen Moran,3153,Verified,False,2499.89,1,6,1,71.33,110,1,Low
CUST_258,Denise Davenport,699,Verified,False,2062.01,2,4,1,18.52,110,0,Low
CUST_259,Mrs. Kristen Reyes,2161,Verified,False,8425.33,1,25,2,79.56,110,0,Low
CUST_260,Katie Suarez,2,Verified,False,1971.23,1,9,1,45.11,110,0,Low
CUST_261,Desiree Tyler,642,Verified,False,3180.06,2,28,1,123.59,4,0,Low
CUST_262,Timothy Romero,2268,Verified,True,7313.9,2,8,2,279.78,110,0,Medium (Compliance)
CUST_263,Diane Evans,1590,Verified,False,1085.0,1,14,1,2053.14,110,0,Low
CUST_264,Yvonne Burns,855,Verified,False,973.42,1,16,2,474.49,110,0,Low
CUST_265,Joshua Reed,1760,Verified,False,11590.49,1,5,5,2.53,110,0,High (Network Risk)
CUST_266,Kimberly Gibson,3297,Verified,False,1647.95,1,9,1,207.18,4,0,Low
CUST_267,Colin Terry,2433,Verified,False,5957.66,2,8,1,1441.81,110,0,Low
CUST_268,Cynthia Rowe,3475,Verified,False,505.06,1,14,1,119.86,110,5,Low
CUST_269,Patrick Thornton,1662,Verified,False,243.95,1,3,1,1530.54,110,0,Low
CUST_270,Jasmin Alvarado,1154,Verified,False,4290.81,1,11,1,28.3,110,0,Low
CUST_271,Veronica Simpson,1077,Verified,False,2624.06,1,15,2,39.79,110,0,Low
CUST_272,Jonathan Lawrence,1708,Verified,False,4331.34,2,4,1,115.18,110,0,Low
CUST_273,Shelly Alexander,2778,Verified,False,19432.63,2,3,1,119.19,110,0,Low
CUST_274,Joyce Bowen,1696,Verified,False,864.94,1,1,1,520.64,110,5,Low
CUST_275,Matthew Moore,1734,Verified,False,3097.0,1,38,1,148.85,110,0,High (Network Risk)
CUST_276,Wayne Morgan,1440,Verified,False,13062.05,1,4,2,126.04,110,0,Low
CUST_277,Marie Christian,2295,Pending,False,999.25,1,22,5,6090.13,110,0,High (Network Risk)
CUST_278,Shannon James,836,Verified,False,1661.16,1,6,1,46.23,110,0,Low
CUST_279,Nathan Malone,3511,Verified,False,509.14,1,17,1,1025.56,110,0,Low
CUST_280,Amanda Jones,203,Verified,False,27940.97,1,11,1,276.83,110,0,Low
CUST_281,Tammie Bright,3256,Verified,False,328.8,1,39,1,85.64,110,5,High (Network Risk)
CUST_282,Jessica Garcia,123,Verified,False,6624.87,2,23,1,218.82,110,1,Low
CUST_283,Shelia Wallace,401,Verified,False,796.48,1,8,1,43.54,110,0,Low
CUST_284,Stephanie Williams,767,Verified,False,1042.22,2,9,1,168.91,110,0,Low
CUST_285,Elaine Brooks,294,Pending,False,8638.24,1,12,1,147.53,110,0,Low
CUST_286,Joseph Knight,2328,Verified,False,1418.69,2,63,1,303.23,110,0,High (Network Risk)
CUST_287,Carolyn Miller,2932,Pending,False,5720.36,1,7,1,124.57,110,0,Low
CUST_288,Lisa Allen,198,Verified,False,11849.39,2,2,1,1806.7,110,0,Low
CUST_289,Briana Murray,3030,Verified,False,3643.49,1,8,1,39.51,110,0,Low
CUST_290,David Smith,1931,Verified,False,7253.84,3,4,1,52.83,110,1,Low
CUST_291,Stephanie Byrd,3583,Verified,False,3231.41,2,8,1,212.48,110,0,Low
CUST_292,Jeremy Reed,2800,Verified,False,3384.65,1,18,1,44.33,110,0,Low
CUST_293,Margaret Coleman,2192,Verified,False,1579.83,1,11,5,407.26,4,0,High (Network Risk)
CUST_294,Ryan Gonzalez,609,Verified,False,20513.93,2,4,2,1065.88,110,0,Low
CUST_295,John Young,3273,Verified,False,6265.69,2,6,1,68.07,110,0,Low
CUST_296,Laura Haney,1148,Verified,False,5023.11,2,3,1,169.39,110,0,Low
CUST_297,William Barrett,187,Verified,False,6440.07,2,20,2,396.25,110,0,Low
CUST_298,Keith Jennings,3398,Verified,False,1514.3,2,14,2,558.35,110,0,Low
CUST_299,Amber Obrien,2512,Verified,False,7562.61,1,3,1,27357.17,110,0,Low
CUST_300,Tanner Mitchell DDS,3421,Verified,False,14127.53,1,55,2,19.37,110,0,High (Network Risk)
